n. noltei,z. marina,g. vermiculophylla,sedimento,arena,roca,algas verdes,algas pardas,algas rojas,microfitobentos,foto
20.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_183342.jpg
20.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_183208.jpg
15.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_183210.jpg
25.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_183136.jpg
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_183128.jpg
75.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_183102.jpg
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_183030.jpg
0.0,0.0,0.0,10.0,0.0,80.0,0.0,10.0,0.0,0.0,RE_PHOTO_20250522_183011.jpg
0.0,0.0,0.0,0.0,0.0,5.0,0.0,95.0,0.0,0.0,RE_PHOTO_20250522_182930.jpg
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_182906.jpg
0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_182849.jpg
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_182807.jpg
0.0,0.0,0.0,55.0,0.0,40.0,0.0,5.0,0.0,0.0,RE_PHOTO_20250522_182752.jpg
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_182651.jpg
0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_182641.jpg
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_182610.jpg
0.0,0.0,0.0,0.0,0.0,75.0,0.0,25.0,0.0,0.0,RE_PHOTO_20250522_182559.jpg
0.0,0.0,0.0,95.0,0.0,5.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_182437.jpg
0.0,0.0,0.0,90.0,0.0,10.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_182339.jpg
95.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_182232.jpg
10.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_182136.jpg
0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_181736.jpg
55.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_181614.jpg
90.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_181505.jpg
50.0,0.0,0.0,40.0,0.0,0.0,0.0,10.0,0.0,0.0,RE_PHOTO_20250522_181425.jpg
0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_181350.jpg
90.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_181331.jpg
80.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_181256.jpg
0.0,85.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_180458.jpg
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_180435.jpg
90.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_180355.jpg
90.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_180258.jpg
0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_180201.jpg
0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_180056.jpg
20.0,70.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_180003.jpg
25.0,60.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_175729.jpg
20.0,75.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_175626.jpg
10.0,80.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_175509.jpg
15.0,60.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_175353.jpg
80.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_174908.jpg
0.0,30.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_174434.jpg
0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_174251.jpg
90.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_174144.jpg
0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_174122.jpg
0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_174027.jpg
0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,RE_PHOTO_20250522_173956.jpg
85.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_173929.jpg
0.0,0.0,0.0,0.0,5.0,0.0,0.0,95.0,0.0,0.0,RE_PHOTO_20250522_173918.jpg
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_173909.jpg
0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_173820.jpg
0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_173754.jpg
0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_173646.jpg
0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_173608.jpg
0.0,0.0,0.0,30.0,0.0,0.0,70.0,0.0,0.0,0.0,RE_PHOTO_20250522_173600.jpg
0.0,0.0,0.0,60.0,0.0,0.0,0.0,40.0,0.0,0.0,RE_PHOTO_20250522_173525.jpg
0.0,0.0,0.0,75.0,0.0,0.0,0.0,25.0,0.0,0.0,RE_PHOTO_20250522_173447.jpg
0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_173411.jpg
0.0,0.0,0.0,0.0,0.0,95.0,5.0,0.0,0.0,0.0,RE_PHOTO_20250522_173329.jpg
0.0,0.0,0.0,70.0,0.0,5.0,0.0,25.0,0.0,0.0,RE_PHOTO_20250522_173323.jpg
95.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_173221.jpg
0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_173147.jpg
0.0,0.0,0.0,70.0,0.0,0.0,0.0,30.0,0.0,0.0,RE_PHOTO_20250522_173146.jpg
0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_173138.jpg
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_173104.jpg
0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_173051.jpg
0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_173017.jpg
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_173012.jpg
0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_172958.jpg
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_172941.jpg
60.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_172940.jpg
0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_172850.jpg
0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_172844.jpg
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_172832.jpg
0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_172802.jpg
0.0,0.0,0.0,70.0,0.0,0.0,0.0,30.0,0.0,0.0,RE_PHOTO_20250522_172744.jpg
0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_172737.jpg
0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_172652.jpg
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_172514.jpg
0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_172451.jpg
0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_172405.jpg
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_172306.jpg
0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_172237.jpg
0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_172230.jpg
60.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_172213.jpg
80.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_172147.jpg
95.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_172024.jpg
0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_172013.jpg
0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_171942.jpg
0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_171832.jpg
0.0,0.0,0.0,75.0,0.0,0.0,0.0,25.0,0.0,0.0,RE_PHOTO_20250522_171756.jpg
0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,RE_PHOTO_20250522_171706.jpg
0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_171642.jpg
0.0,0.0,0.0,0.0,0.0,95.0,0.0,5.0,0.0,0.0,RE_PHOTO_20250522_171558.jpg
50.0,10.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_170934.jpg
0.0,0.0,0.0,75.0,0.0,0.0,0.0,25.0,0.0,0.0,RE_PHOTO_20250522_171509.jpg
0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_171454.jpg
90.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_171408.jpg
0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_171333.jpg
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_171242.jpg
0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_171211.jpg
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_171137.jpg
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_171058.jpg
0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_171030.jpg
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_170956.jpg
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_170910.jpg
80.0,0.0,0.0,15.0,0.0,0.0,5.0,0.0,0.0,0.0,RE_PHOTO_20250522_170821.jpg
65.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_170819.jpg
0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_170736.jpg
25.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,RE_PHOTO_20250522_170655.jpg
80.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_170702.jpg
0.0,0.0,0.0,5.0,0.0,0.0,0.0,95.0,0.0,0.0,RE_PHOTO_20250522_170633.jpg
66.6,0.0,0.0,27.8,0.0,0.0,5.6,0.0,0.0,0.0,RE_PHOTO_20250522_170603.jpg
0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_170555.jpg
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,RE_PHOTO_20250522_170526.jpg
5.0,0.0,0.0,90.0,0.0,0.0,0.0,5.0,0.0,0.0,RE_PHOTO_20250522_170518.jpg
80.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_170457.jpg
0.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0,0.0,RE_PHOTO_20250522_170421.jpg
90.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,RE_PHOTO_20250522_170412.jpg
0.0,0.0,0.0,20.0,0.0,0.0,0.0,80.0,0.0,0.0,RE_PHOTO_20250522_170318.jpg
80.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_170240.jpg
80.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_170235.jpg
30.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_170221.jpg
90.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_170128.jpg
50.0,0.0,0.0,10.0,0.0,0.0,40.0,0.0,0.0,0.0,RE_PHOTO_20250522_170116.jpg
0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_170035.jpg
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,RE_PHOTO_20250522_170033.jpg
95.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_165954.jpg
25.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_165952.jpg
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_165946.jpg
40.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_165941.jpg
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_165900.jpg
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,RE_PHOTO_20250522_165910.jpg
85.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_165905.jpg
90.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_165855.jpg
35.0,0.0,0.0,60.0,0.0,0.0,5.0,0.0,0.0,0.0,RE_PHOTO_20250522_165807.jpg
50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,RE_PHOTO_20250522_165821.jpg
90.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_165800.jpg
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_165738.jpg
0.0,0.0,0.0,0.0,0.0,0.0,90.0,10.0,0.0,0.0,RE_PHOTO_20250522_165729.jpg
45.0,0.0,0.0,40.0,0.0,0.0,15.0,0.0,0.0,0.0,RE_PHOTO_20250522_165718.jpg
20.0,0.0,1.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_165704.jpg
5.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,RE_PHOTO_20250522_165614.jpg
5.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_165613.jpg
95.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_165542.jpg
15.0,0.0,1.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_165535.jpg
77.3,0.0,0.0,22.7,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_165529.jpg
85.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_165448.jpg
90.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,RE_PHOTO_20250522_165411.jpg
80.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0,0.0,RE_PHOTO_20250522_165405.jpg
40.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_165330.jpg
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,RE_PHOTO_20250522_165326.jpg
50.0,0.0,0.0,35.0,0.0,0.0,15.0,0.0,0.0,0.0,RE_PHOTO_20250522_165252.jpg
80.0,0.0,5.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_165241.jpg
0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_165155.jpg
0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_165131.jpg
65.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_165124.jpg
0.0,0.0,0.0,0.0,0.0,95.0,0.0,5.0,0.0,0.0,RE_PHOTO_20250522_165117.jpg
30.0,0.0,0.0,20.0,0.0,0.0,50.0,0.0,0.0,0.0,RE_PHOTO_20250522_165046.jpg
0.0,0.0,0.0,0.0,0.0,60.0,0.0,40.0,0.0,0.0,RE_PHOTO_20250522_165042.jpg
0.0,0.0,0.0,0.0,0.0,30.0,0.0,70.0,0.0,0.0,RE_PHOTO_20250522_164939.jpg
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_164931.jpg
80.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_164914.jpg
0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_164843.jpg
0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_164816.jpg
72.2,0.0,0.0,27.8,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_164804.jpg
25.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_164758.jpg
80.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_164718.jpg
20.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_164443.jpg
0.0,0.0,0.0,75.0,0.0,0.0,0.0,25.0,0.0,0.0,RE_PHOTO_20250522_164329.jpg
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_164242.jpg
80.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_164239.jpg
15.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_164131.jpg
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_164031.jpg
25.0,0.0,0.0,25.0,0.0,0.0,50.0,0.0,0.0,0.0,RE_PHOTO_20250522_164020.jpg
50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,RE_PHOTO_20250522_164002.jpg
15.0,0.0,0.0,40.0,0.0,0.0,45.0,0.0,0.0,0.0,RE_PHOTO_20250522_163938.jpg
25.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_163920.jpg
50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_163833.jpg
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_163749.jpg
30.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_163736.jpg
0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_163718.jpg
95.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_163637.jpg
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,RE_PHOTO_20250522_163622.jpg
0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_092323.jpg
50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_092300.jpg
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_092204.jpg
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_092152.jpg
0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_092129.jpg
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_092046.jpg
0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_092023.jpg
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_091958.jpg
0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_091906.jpg
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_091835.jpg
0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_091814.jpg
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_091751.jpg
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_091733.jpg
0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_091648.jpg
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_091620.jpg
0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,RE_PHOTO_20250522_091607.jpg
0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,RE_PHOTO_20250522_091436.jpg
0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_091423.jpg
0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_091332.jpg
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_091312.jpg
0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_091249.jpg
0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_091225.jpg
0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_091221.jpg
0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,RE_PHOTO_20250522_091135.jpg
0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_091107.jpg
50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_091039.jpg
0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_091011.jpg
80.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_090946.jpg
0.0,0.0,0.0,65.0,0.0,0.0,0.0,35.0,0.0,0.0,RE_PHOTO_20250522_090413.jpg
0.0,0.0,0.0,95.0,0.0,0.0,0.0,5.0,0.0,0.0,RE_PHOTO_20250522_090332.jpg
0.0,0.0,0.0,30.0,0.0,0.0,0.0,70.0,0.0,0.0,RE_PHOTO_20250522_090256.jpg
0.0,0.0,0.0,5.0,0.0,0.0,0.0,95.0,0.0,0.0,RE_PHOTO_20250522_090220.jpg
50.0,0.0,0.0,40.0,0.0,0.0,10.0,0.0,0.0,0.0,RE_PHOTO_20250522_090146.jpg
0.0,0.0,0.0,70.0,0.0,0.0,0.0,30.0,0.0,0.0,RE_PHOTO_20250522_090131.jpg
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_090105.jpg
0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_090036.jpg
40.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,0.0,0.0,RE_PHOTO_20250522_090009.jpg
0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_085959.jpg
0.0,0.0,0.0,30.0,0.0,0.0,0.0,70.0,0.0,0.0,RE_PHOTO_20250522_085858.jpg
95.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,RE_PHOTO_20250522_085851.jpg
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_085835.jpg
5.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,RE_PHOTO_20250522_085740.jpg
15.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,RE_PHOTO_20250522_085647.jpg
90.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,RE_PHOTO_20250522_085638.jpg
5.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,RE_PHOTO_20250522_085424.jpg
60.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,RE_PHOTO_20250522_085340.jpg
0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,RE_PHOTO_20250522_085323.jpg
5.0,0.0,10.0,35.0,0.0,0.0,50.0,0.0,0.0,0.0,RE_PHOTO_20250522_085339.jpg
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,RE_PHOTO_20250522_085225.jpg
